brand_name,product_name,list_price,quantity,order_date,required_date,shipped_date,first_name,store_name,state
Electra,Electra Townie Original 7D - 2017,489.99,2,2017-12-07,2017-12-10,2017-12-09,Layla,Rowlett Bikes,TX
Trek,Trek Boone 7 - 2017,3499.99,2,2017-12-07,2017-12-10,2017-12-09,Layla,Rowlett Bikes,TX
Pure Cycles,Pure Cycles Vine 8-Speed - 2016,429.00,2,2017-12-07,2017-12-10,2017-12-09,Layla,Rowlett Bikes,TX
Trek,Trek Precaliber 16 Boys - 2017,209.99,1,2017-12-08,2017-12-11,2017-12-10,Genna,Santa Cruz Bikes,CA
Surly,Surly Wednesday Frameset - 2016,999.99,1,2017-12-08,2017-12-11,2017-12-10,Genna,Santa Cruz Bikes,CA
Electra,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,599.99,2,2017-12-08,2017-12-10,2017-12-10,Marcelene,Baldwin Bikes,NY
Surly,Surly Troll Frameset - 2017,832.99,1,2017-12-08,2017-12-10,2017-12-10,Marcelene,Baldwin Bikes,NY
Haro,Haro Shredder 20 - 2017,209.99,2,2017-12-08,2017-12-10,2017-12-10,Marcelene,Baldwin Bikes,NY
Trek,Trek Emonda S 5 - 2017,1999.99,1,2017-12-09,2017-12-11,2017-12-12,Marcelene,Baldwin Bikes,NY
Trek,Trek Madone 9.2 - 2017,4999.99,2,2017-12-09,2017-12-11,2017-12-12,Marcelene,Baldwin Bikes,NY
Electra,Electra Amsterdam Original 3i - 2015/2017,659.99,1,2017-12-10,2017-12-13,2017-12-11,Marcelene,Baldwin Bikes,NY
Trek,Trek Precaliber 12 Girls - 2017,189.99,2,2017-12-10,2017-12-12,2017-12-11,Venita,Baldwin Bikes,NY
Electra,Electra Cruiser Lux 1 - 2017,439.99,2,2017-12-10,2017-12-12,2017-12-11,Venita,Baldwin Bikes,NY
Haro,Haro Flightline Two 26 Plus - 2017,549.99,2,2017-12-10,2017-12-12,2017-12-11,Venita,Baldwin Bikes,NY
Electra,"Electra Girl's Hawaii 1 16"" - 2017",299.99,2,2017-12-11,2017-12-13,2017-12-14,Mireya,Santa Cruz Bikes,CA
Haro,Haro SR 1.1 - 2017,539.99,1,2017-12-11,2017-12-13,2017-12-14,Mireya,Santa Cruz Bikes,CA
Heller,Heller Shagamaw Frame - 2016,1320.99,2,2017-12-11,2017-12-12,2017-12-14,Venita,Baldwin Bikes,NY
Trek,Trek Powerfly 8 FS Plus - 2017,4999.99,1,2017-12-11,2017-12-12,2017-12-14,Venita,Baldwin Bikes,NY
Surly,Surly Steamroller - 2017,875.99,1,2017-12-11,2017-12-12,2017-12-14,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D - 2015/2016,499.99,2,2017-12-14,2017-12-17,2017-12-15,Genna,Santa Cruz Bikes,CA
Trek,Trek Precaliber 16 Girls - 2017,209.99,1,2017-12-14,2017-12-17,2017-12-15,Genna,Santa Cruz Bikes,CA
Electra,Electra Townie Original 7D EQ - 2016,599.99,1,2017-12-14,2017-12-17,2017-12-15,Genna,Santa Cruz Bikes,CA
Ritchey,Ritchey Timberwolf Frameset - 2016,749.99,2,2017-12-14,2017-12-17,2017-12-15,Genna,Santa Cruz Bikes,CA
Sun Bicycles,Sun Bicycles Streamway - 2017,481.99,2,2017-12-14,2017-12-17,2017-12-16,Marcelene,Baldwin Bikes,NY
Trek,Trek Fuel EX 9.8 27.5 Plus - 2017,5299.99,1,2017-12-14,2017-12-17,2017-12-16,Marcelene,Baldwin Bikes,NY
Trek,Trek Silque SLR 8 Women's - 2017,6499.99,2,2017-12-14,2017-12-17,2017-12-16,Marcelene,Baldwin Bikes,NY
Trek,Trek Domane S 5 Disc - 2017,2599.99,1,2017-12-14,2017-12-17,2017-12-16,Layla,Rowlett Bikes,TX
Sun Bicycles,Sun Bicycles Drifter 7 - 2017,470.99,2,2017-12-14,2017-12-17,2017-12-16,Layla,Rowlett Bikes,TX
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,2,2017-12-15,2017-12-18,2017-12-16,Mireya,Santa Cruz Bikes,CA
Electra,Electra Townie 7D (20-inch) - Boys' - 2017,339.99,1,2017-12-15,2017-12-18,2017-12-16,Mireya,Santa Cruz Bikes,CA
Electra,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,599.99,1,2017-12-15,2017-12-18,2017-12-16,Mireya,Santa Cruz Bikes,CA
Surly,Surly Steamroller - 2017,875.99,2,2017-12-15,2017-12-18,2017-12-16,Mireya,Santa Cruz Bikes,CA
Electra,Electra Townie 7D (20-inch) - Boys' - 2017,339.99,2,2017-12-15,2017-12-17,2017-12-17,Marcelene,Baldwin Bikes,NY
Trek,Trek Madone 9.2 - 2017,4999.99,2,2017-12-15,2017-12-17,2017-12-17,Marcelene,Baldwin Bikes,NY
Haro,Haro SR 1.2 - 2017,869.99,2,2017-12-16,2017-12-19,2017-12-19,Genna,Santa Cruz Bikes,CA
Sun Bicycles,Sun Bicycles Streamway 7 - 2017,533.99,2,2017-12-16,2017-12-19,2017-12-19,Genna,Santa Cruz Bikes,CA
Trek,Trek Remedy 29 Carbon Frameset - 2016,1799.99,1,2017-12-16,2017-12-19,2017-12-19,Genna,Santa Cruz Bikes,CA
Haro,Haro Flightline Two 26 Plus - 2017,549.99,1,2017-12-16,2017-12-18,2017-12-19,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,2017-12-16,2017-12-18,2017-12-19,Venita,Baldwin Bikes,NY
Trek,Trek Domane SLR 6 Disc - 2017,5499.99,2,2017-12-16,2017-12-18,2017-12-19,Venita,Baldwin Bikes,NY
Electra,Electra Moto 3i (20-inch) - Boy's - 2017,349.99,1,2017-12-16,2017-12-19,2017-12-18,Venita,Baldwin Bikes,NY
Trek,Trek Boone Race Shop Limited - 2017,3499.99,2,2017-12-16,2017-12-19,2017-12-18,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Cruz 3 - Women's - 2017,449.99,1,2017-12-16,2017-12-19,2017-12-18,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Brickell Tandem 7 - 2017,749.99,1,2017-12-16,2017-12-19,2017-12-18,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 21D - 2016,549.99,2,2017-12-16,2017-12-19,2017-12-18,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Brickell Tandem CB - 2017,761.99,1,2017-12-16,2017-12-17,2017-12-17,Marcelene,Baldwin Bikes,NY
Electra,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,299.99,2,2017-12-16,2017-12-17,2017-12-17,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 7D - 2017,489.99,1,2017-12-16,2017-12-17,2017-12-17,Marcelene,Baldwin Bikes,NY
Pure Cycles,Pure Cycles Vine 8-Speed - 2016,429.00,1,2017-12-16,2017-12-17,2017-12-17,Marcelene,Baldwin Bikes,NY
Haro,Haro Downtown 16 - 2017,329.99,1,2017-12-17,2017-12-19,2017-12-18,Venita,Baldwin Bikes,NY
Trek,Trek Conduit+ - 2016,2999.99,1,2017-12-17,2017-12-19,2017-12-18,Venita,Baldwin Bikes,NY
Surly,Surly Straggler 650b - 2016,1680.99,1,2017-12-17,2017-12-19,2017-12-18,Venita,Baldwin Bikes,NY
Trek,Trek Precaliber 24 (21-Speed) - Girls - 2017,349.99,2,2017-12-17,2017-12-19,2017-12-18,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Streamway 3 - 2017,551.99,2,2017-12-20,2017-12-21,2017-12-22,Marcelene,Baldwin Bikes,NY
Electra,Electra Amsterdam Fashion 7i Ladies' - 2017,1099.99,2,2017-12-20,2017-12-21,2017-12-22,Marcelene,Baldwin Bikes,NY
Haro,Haro SR 1.2 - 2017,869.99,1,2017-12-20,2017-12-21,2017-12-22,Marcelene,Baldwin Bikes,NY
Trek,Trek Fuel EX 5 27.5 Plus - 2017,2299.99,1,2017-12-20,2017-12-21,2017-12-22,Marcelene,Baldwin Bikes,NY
Trek,Trek Conduit+ - 2016,2999.99,2,2017-12-20,2017-12-21,2017-12-22,Marcelene,Baldwin Bikes,NY
Electra,Electra Moto 3i (20-inch) - Boy's - 2017,349.99,2,2017-12-22,2017-12-23,2017-12-25,Mireya,Santa Cruz Bikes,CA
Surly,Surly Ogre Frameset - 2017,749.99,2,2017-12-22,2017-12-23,2017-12-25,Mireya,Santa Cruz Bikes,CA
Sun Bicycles,Sun Bicycles Cruz 7 - 2017,416.99,2,2017-12-22,2017-12-23,2017-12-25,Mireya,Santa Cruz Bikes,CA
Trek,Trek Domane SL Disc Frameset - 2017,3199.99,1,2017-12-22,2017-12-24,2017-12-24,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Cruz 7 - 2017,416.99,1,2017-12-22,2017-12-24,2017-12-24,Venita,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,2,2017-12-22,2017-12-24,2017-12-24,Venita,Baldwin Bikes,NY
Trek,Trek Domane SLR 6 Disc - 2017,5499.99,1,2017-12-22,2017-12-24,2017-12-24,Venita,Baldwin Bikes,NY
Trek,Trek Farley Alloy Frameset - 2017,469.99,1,2017-12-22,2017-12-24,2017-12-24,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Lil Bolt Type-R - 2017,346.99,1,2017-12-22,2017-12-25,2017-12-24,Marcelene,Baldwin Bikes,NY
Trek,Trek Precaliber 12 Boys - 2017,189.99,2,2017-12-22,2017-12-25,2017-12-24,Marcelene,Baldwin Bikes,NY
Trek,Trek Domane S 5 Disc - 2017,2599.99,1,2017-12-24,2017-12-25,2017-12-26,Genna,Santa Cruz Bikes,CA
Electra,Electra Glam Punk 3i Ladies' - 2017,799.99,2,2017-12-24,2017-12-25,2017-12-26,Genna,Santa Cruz Bikes,CA
Surly,Surly Straggler 650b - 2016,1680.99,2,2017-12-24,2017-12-25,2017-12-26,Genna,Santa Cruz Bikes,CA
Trek,Trek Domane SL Disc Frameset - 2017,3199.99,1,2017-12-24,2017-12-25,2017-12-26,Genna,Santa Cruz Bikes,CA
Sun Bicycles,Sun Bicycles Cruz 7 - 2017,416.99,1,2017-12-24,2017-12-26,2017-12-27,Marcelene,Baldwin Bikes,NY
Haro,Haro SR 1.2 - 2017,869.99,2,2017-12-24,2017-12-26,2017-12-27,Marcelene,Baldwin Bikes,NY
Surly,Surly Big Dummy Frameset - 2017,999.99,2,2017-12-24,2017-12-26,2017-12-27,Marcelene,Baldwin Bikes,NY
Trek,Trek Fuel EX 5 27.5 Plus - 2017,2299.99,1,2017-12-24,2017-12-26,2017-12-27,Marcelene,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Revolutions 24 - Girl's - 2017,250.99,2,2017-12-25,2017-12-28,2017-12-26,Genna,Santa Cruz Bikes,CA
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,2017-12-25,2017-12-28,2017-12-26,Genna,Santa Cruz Bikes,CA
Electra,Electra Townie Original 7D EQ - Women's - 2016,599.99,1,2017-12-25,2017-12-28,2017-12-26,Genna,Santa Cruz Bikes,CA
Electra,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,599.99,1,2017-12-25,2017-12-27,2017-12-27,Genna,Santa Cruz Bikes,CA
Surly,Surly Wednesday Frameset - 2017,469.99,1,2017-12-25,2017-12-27,2017-12-27,Genna,Santa Cruz Bikes,CA
Sun Bicycles,Sun Bicycles Cruz 7 - 2017,416.99,1,2017-12-25,2017-12-27,2017-12-27,Genna,Santa Cruz Bikes,CA
Surly,Surly Steamroller - 2017,875.99,1,2017-12-25,2017-12-26,2017-12-28,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Biscayne Tandem 7 - 2017,619.99,2,2017-12-25,2017-12-26,2017-12-28,Venita,Baldwin Bikes,NY
Haro,Haro Shredder Pro 20 - 2017,249.99,1,2017-12-25,2017-12-26,2017-12-28,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Streamway - 2017,481.99,2,2017-12-25,2017-12-27,2017-12-28,Layla,Rowlett Bikes,TX
Haro,Haro Shift R3 - 2017,1469.99,1,2017-12-25,2017-12-27,2017-12-28,Layla,Rowlett Bikes,TX
Electra,Electra Townie Original 21D - 2016,549.99,1,2017-12-25,2017-12-27,2017-12-28,Layla,Rowlett Bikes,TX
Electra,Electra Townie Original 7D EQ - 2016,599.99,1,2017-12-25,2017-12-27,2017-12-28,Layla,Rowlett Bikes,TX
Electra,Electra Townie Original 7D EQ - 2016,599.99,2,2017-12-25,2017-12-27,2017-12-28,Layla,Rowlett Bikes,TX
Electra,"Electra Girl's Hawaii 1 16"" - 2017",299.99,2,2017-12-26,2017-12-29,2017-12-27,Genna,Santa Cruz Bikes,CA
Trek,Trek Precaliber 16 Girls - 2017,209.99,1,2017-12-26,2017-12-29,2017-12-27,Genna,Santa Cruz Bikes,CA
Electra,Electra Amsterdam Original 3i Ladies' - 2017,659.99,1,2017-12-27,2017-12-28,2017-12-29,Genna,Santa Cruz Bikes,CA
Electra,Electra Amsterdam Original 3i Ladies' - 2017,659.99,2,2017-12-27,2017-12-30,2017-12-29,Marcelene,Baldwin Bikes,NY
Trek,Trek Boone 7 - 2017,3499.99,2,2017-12-27,2017-12-30,2017-12-29,Marcelene,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Drifter 7 - Women's - 2017,470.99,1,2017-12-27,2017-12-30,2017-12-29,Marcelene,Baldwin Bikes,NY
Haro,Haro Shredder 20 - 2017,209.99,1,2017-12-27,2017-12-30,2017-12-29,Marcelene,Baldwin Bikes,NY
Electra,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,599.99,1,2017-12-27,2017-12-30,2017-12-30,Marcelene,Baldwin Bikes,NY
Trek,Trek Precaliber 24 (21-Speed) - Girls - 2017,349.99,1,2017-12-27,2017-12-30,2017-12-30,Marcelene,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Streamway - 2017,481.99,1,2017-12-28,2017-12-30,2017-12-29,Genna,Santa Cruz Bikes,CA
Haro,Haro Shredder 20 Girls - 2017,209.99,1,2017-12-28,2017-12-30,2017-12-29,Genna,Santa Cruz Bikes,CA
Electra,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,299.99,2,2017-12-28,2017-12-30,2017-12-29,Genna,Santa Cruz Bikes,CA
Trek,Trek Session DH 27.5 Carbon Frameset - 2017,469.99,1,2017-12-30,2017-12-31,2017-12-31,Genna,Santa Cruz Bikes,CA
Sun Bicycles,Sun Bicycles Cruz 7 - 2017,416.99,1,2017-12-30,2017-12-31,2017-12-31,Genna,Santa Cruz Bikes,CA
Surly,Surly Straggler 650b - 2016,1680.99,2,2017-12-30,2017-12-31,2017-12-31,Genna,Santa Cruz Bikes,CA
Surly,Surly Karate Monkey 27.5+ Frameset - 2017,2499.99,2,2017-12-31,2018-01-03,2018-01-02,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Streamway - 2017,481.99,2,2017-12-31,2018-01-03,2018-01-02,Venita,Baldwin Bikes,NY
Surly,Surly Big Dummy Frameset - 2017,999.99,2,2017-12-31,2018-01-01,2018-01-01,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - Women's - 2016,599.99,1,2017-12-31,2018-01-01,2018-01-01,Marcelene,Baldwin Bikes,NY
Electra,Electra Amsterdam Original 3i - 2015/2017,659.99,1,2017-12-31,2018-01-01,2018-01-01,Marcelene,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Revolutions 24 - 2017,250.99,1,2018-01-01,2018-01-04,2018-01-03,Marcelene,Baldwin Bikes,NY
Trek,Trek Fuel EX 7 29 - 2018,2499.99,2,2018-01-01,2018-01-04,2018-01-03,Marcelene,Baldwin Bikes,NY
Electra,Electra Koa 3i Ladies' - 2018,899.99,1,2018-01-01,2018-01-04,2018-01-03,Marcelene,Baldwin Bikes,NY
Surly,Surly Wednesday Frameset - 2016,999.99,1,2018-01-01,2018-01-04,2018-01-03,Marcelene,Baldwin Bikes,NY
Trek,Trek Remedy 7 27.5 - 2018,2999.99,1,2018-01-01,2018-01-02,2018-01-03,Kali,Rowlett Bikes,TX
Electra,Electra Amsterdam Fashion 3i Ladies' - 2017/2018,899.99,1,2018-01-01,2018-01-02,2018-01-03,Kali,Rowlett Bikes,TX
Trek,Trek Crockett 7 Disc - 2018,2999.99,1,2018-01-01,2018-01-02,2018-01-03,Kali,Rowlett Bikes,TX
Surly,Surly Karate Monkey 27.5+ Frameset - 2017,2499.99,1,2018-01-01,2018-01-02,2018-01-03,Kali,Rowlett Bikes,TX
Trek,Trek Dual Sport+ - 2018,2799.99,2,2018-01-01,2018-01-03,2018-01-02,Layla,Rowlett Bikes,TX
Trek,Trek Precaliber 12 Boy's - 2018,199.99,2,2018-01-01,2018-01-03,2018-01-02,Layla,Rowlett Bikes,TX
Trek,Trek Domane ALR 4 Disc Women's - 2018,1549.99,2,2018-01-02,2018-01-03,2018-01-05,Marcelene,Baldwin Bikes,NY
Electra,Electra Koa 3i Ladies' - 2018,899.99,2,2018-01-02,2018-01-03,2018-01-05,Marcelene,Baldwin Bikes,NY
Trek,Trek Emonda S 4 - 2017,1499.99,2,2018-01-02,2018-01-03,2018-01-05,Marcelene,Baldwin Bikes,NY
Trek,Trek Domane AL 3 Women's - 2018,919.99,1,2018-01-02,2018-01-03,2018-01-05,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Commute 8D - 2018,749.99,1,2018-01-02,2018-01-03,2018-01-03,Marcelene,Baldwin Bikes,NY
Trek,Trek X-Caliber 7 - 2018,919.99,2,2018-01-02,2018-01-03,2018-01-03,Marcelene,Baldwin Bikes,NY
Electra,Electra Cruiser 7D Tall - 2016/2018,319.99,1,2018-01-02,2018-01-03,2018-01-03,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Commute 8D - 2018,749.99,1,2018-01-02,2018-01-03,2018-01-03,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2018,599.99,1,2018-01-02,2018-01-03,2018-01-03,Marcelene,Baldwin Bikes,NY
Trek,Trek Domane ALR 3 - 2018,1099.99,1,2018-01-04,2018-01-05,2018-01-06,Genna,Santa Cruz Bikes,CA
Sun Bicycles,Sun Bicycles Cruz 7 - 2017,416.99,1,2018-01-04,2018-01-05,2018-01-06,Genna,Santa Cruz Bikes,CA
Trek,Trek Domane S 6 - 2017,2699.99,1,2018-01-04,2018-01-05,2018-01-06,Genna,Santa Cruz Bikes,CA
Electra,Electra Heartchya 1 (20-inch) - Girl's - 2018,319.99,2,2018-01-04,2018-01-05,2018-01-06,Genna,Santa Cruz Bikes,CA
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,2018-01-04,2018-01-05,2018-01-06,Genna,Santa Cruz Bikes,CA
Electra,Electra Cruiser Lux 7D Ladies' - 2018,479.99,1,2018-01-04,2018-01-05,2018-01-07,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 21D EQ Ladies' - 2018,679.99,2,2018-01-04,2018-01-05,2018-01-07,Venita,Baldwin Bikes,NY
Electra,Electra Cruiser Lux 1 Ladies' - 2018,429.99,2,2018-01-04,2018-01-05,2018-01-07,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D - 2017,489.99,2,2018-01-04,2018-01-05,2018-01-07,Venita,Baldwin Bikes,NY
Electra,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,279.99,1,2018-01-04,2018-01-05,2018-01-07,Venita,Baldwin Bikes,NY
Electra,Electra Townie Go! 8i Ladies' - 2018,2599.99,1,2018-01-05,2018-01-06,2018-01-08,Marcelene,Baldwin Bikes,NY
Electra,"Electra Superbolt 3i 20"" - 2018",369.99,1,2018-01-05,2018-01-06,2018-01-08,Marcelene,Baldwin Bikes,NY
Trek,Trek Domane ALR 5 Disc - 2018,1799.99,2,2018-01-05,2018-01-06,2018-01-08,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Balloon 3i EQ Ladies' - 2018,799.99,1,2018-01-05,2018-01-06,2018-01-08,Marcelene,Baldwin Bikes,NY
Electra,"Electra Treasure 3i 20"" - 2018",369.99,1,2018-01-06,2018-01-07,2018-01-09,Venita,Baldwin Bikes,NY
Haro,Haro Shredder 20 Girls - 2017,209.99,2,2018-01-06,2018-01-07,2018-01-09,Venita,Baldwin Bikes,NY
Trek,Trek Domane AL 3 - 2018,919.99,2,2018-01-06,2018-01-07,2018-01-09,Venita,Baldwin Bikes,NY
Electra,Electra Water Lily 1 (16-inch) - Girl's - 2018,279.99,1,2018-01-06,2018-01-07,2018-01-09,Venita,Baldwin Bikes,NY
Trek,Trek Super Commuter+ 8S - 2018,4999.99,2,2018-01-06,2018-01-07,2018-01-07,Kali,Rowlett Bikes,TX
Electra,Electra Townie Original 21D EQ - 2017/2018,679.99,2,2018-01-06,2018-01-07,2018-01-07,Kali,Rowlett Bikes,TX
Electra,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,299.99,2,2018-01-06,2018-01-07,2018-01-07,Kali,Rowlett Bikes,TX
Electra,Electra Townie Original 21D - 2016,549.99,1,2018-01-06,2018-01-07,2018-01-07,Kali,Rowlett Bikes,TX
Sun Bicycles,Sun Bicycles Biscayne Tandem CB - 2017,647.99,1,2018-01-06,2018-01-07,2018-01-07,Kali,Rowlett Bikes,TX
Trek,Trek Powerfly 7 FS - 2018,4999.99,2,2018-01-07,2018-01-09,2018-01-10,Marcelene,Baldwin Bikes,NY
Trek,Trek Emonda SLR 6 - 2018,4499.99,2,2018-01-07,2018-01-09,2018-01-10,Marcelene,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Lil Kitt'n - 2017,109.99,2,2018-01-07,2018-01-09,2018-01-10,Marcelene,Baldwin Bikes,NY
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,2018-01-07,2018-01-09,2018-01-10,Marcelene,Baldwin Bikes,NY
Trek,Trek Fuel EX 5 27.5 Plus - 2017,2299.99,1,2018-01-07,2018-01-09,2018-01-10,Marcelene,Baldwin Bikes,NY
Trek,Trek Fuel EX 5 Plus - 2018,2249.99,2,2018-01-07,2018-01-08,2018-01-08,Venita,Baldwin Bikes,NY
Trek,Trek X-Caliber 8 - 2017,999.99,2,2018-01-09,2018-01-10,2018-01-12,Mireya,Santa Cruz Bikes,CA
Trek,Trek Domane SL Frameset Women's - 2018,6499.99,1,2018-01-09,2018-01-10,2018-01-12,Mireya,Santa Cruz Bikes,CA
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,2,2018-01-09,2018-01-10,2018-01-12,Mireya,Santa Cruz Bikes,CA
Trek,Trek Boone 7 Disc - 2018,3999.99,1,2018-01-09,2018-01-10,2018-01-12,Mireya,Santa Cruz Bikes,CA
Trek,Trek Conduit+ - 2018,2799.99,1,2018-01-09,2018-01-10,2018-01-12,Mireya,Santa Cruz Bikes,CA
Trek,Trek Domane SL 7 Women's - 2018,4999.99,1,2018-01-09,2018-01-12,2018-01-12,Venita,Baldwin Bikes,NY
Trek,Trek Emonda SLR 8 - 2018,6499.99,2,2018-01-10,2018-01-11,2018-01-13,Marcelene,Baldwin Bikes,NY
Trek,Trek Domane SLR Frameset - 2018,3199.99,1,2018-01-11,2018-01-14,2018-01-13,Genna,Santa Cruz Bikes,CA
Electra,Electra Townie Go! 8i Ladies' - 2018,2599.99,1,2018-01-12,2018-01-13,2018-01-13,Genna,Santa Cruz Bikes,CA
Haro,Haro Shredder 20 - 2017,209.99,2,2018-01-12,2018-01-13,2018-01-13,Genna,Santa Cruz Bikes,CA
Electra,Electra Relic 3i - 2018,849.99,2,2018-01-12,2018-01-13,2018-01-13,Genna,Santa Cruz Bikes,CA
Electra,Electra Queen of Hearts 3i - 2018,749.99,2,2018-01-12,2018-01-13,2018-01-14,Venita,Baldwin Bikes,NY
Trek,Trek Domane SLR 6 Disc - 2017,5499.99,2,2018-01-12,2018-01-13,2018-01-14,Venita,Baldwin Bikes,NY
Electra,Electra Daydreamer 3i Ladies' - 2018,899.99,2,2018-01-12,2018-01-13,2018-01-14,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Revolutions 24 - 2017,250.99,2,2018-01-12,2018-01-13,2018-01-14,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles ElectroLite - 2017,1559.99,1,2018-01-12,2018-01-13,2018-01-15,Venita,Baldwin Bikes,NY
Trek,Trek Precaliber 16 Boy's - 2018,209.99,1,2018-01-12,2018-01-13,2018-01-15,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 21D Ladies' - 2018,559.99,1,2018-01-13,2018-01-15,2018-01-14,Marcelene,Baldwin Bikes,NY
Electra,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,299.99,1,2018-01-13,2018-01-15,2018-01-14,Marcelene,Baldwin Bikes,NY
Trek,Trek Domane SL 6 Disc - 2018,3499.99,2,2018-01-13,2018-01-15,2018-01-14,Marcelene,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Lil Bolt Type-R - 2017,346.99,2,2018-01-13,2018-01-15,2018-01-14,Marcelene,Baldwin Bikes,NY
Trek,Trek Boone 5 Disc - 2018,3299.99,1,2018-01-13,2018-01-15,2018-01-14,Marcelene,Baldwin Bikes,NY
Electra,Electra Glam Punk 3i Ladies' - 2017,799.99,2,2018-01-13,2018-01-16,2018-01-15,Marcelene,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Streamway 3 - 2017,551.99,2,2018-01-13,2018-01-16,2018-01-15,Marcelene,Baldwin Bikes,NY
Surly,Surly Wednesday Frameset - 2016,999.99,1,2018-01-13,2018-01-16,2018-01-15,Marcelene,Baldwin Bikes,NY
Trek,Trek Powerfly 8 FS Plus - 2017,4999.99,1,2018-01-13,2018-01-16,2018-01-15,Marcelene,Baldwin Bikes,NY
Trek,Trek Fuel EX 9.8 29 - 2017,4999.99,2,2018-01-14,2018-01-15,2018-01-15,Marcelene,Baldwin Bikes,NY
Trek,Trek Domane ALR Disc Frameset - 2018,3199.99,2,2018-01-14,2018-01-15,2018-01-15,Marcelene,Baldwin Bikes,NY
Surly,Surly Straggler 650b - 2018,1549.00,2,2018-01-14,2018-01-15,2018-01-15,Marcelene,Baldwin Bikes,NY
Ritchey,Ritchey Timberwolf Frameset - 2016,749.99,2,2018-01-14,2018-01-15,2018-01-15,Marcelene,Baldwin Bikes,NY
Trek,Trek Remedy 27.5 C Frameset - 2018,1499.99,2,2018-01-14,2018-01-15,2018-01-15,Kali,Rowlett Bikes,TX
Trek,Trek Emonda SL 7 - 2018,4499.99,1,2018-01-14,2018-01-15,2018-01-15,Kali,Rowlett Bikes,TX
Pure Cycles,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.00,2,2018-01-14,2018-01-15,2018-01-15,Kali,Rowlett Bikes,TX
Electra,Electra White Water 3i - 2018,749.99,1,2018-01-14,2018-01-15,2018-01-15,Kali,Rowlett Bikes,TX
Strider,Strider Classic 12 Balance Bike - 2018,89.99,2,2018-01-14,2018-01-15,2018-01-15,Kali,Rowlett Bikes,TX
Trek,Trek Fuel EX 9.8 27.5 Plus - 2017,5299.99,2,2018-01-15,2018-01-18,2018-01-18,Mireya,Santa Cruz Bikes,CA
Surly,Surly Ogre Frameset - 2017,749.99,1,2018-01-15,2018-01-18,2018-01-18,Mireya,Santa Cruz Bikes,CA
Trek,Trek Powerfly 7 FS - 2018,4999.99,1,2018-01-15,2018-01-17,2018-01-17,Mireya,Santa Cruz Bikes,CA
Trek,Trek Domane SL 8 Disc - 2018,5499.99,1,2018-01-15,2018-01-17,2018-01-17,Mireya,Santa Cruz Bikes,CA
